SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_CD,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
635,Colquitt County,1554,Colquitt County High School,Math Section Score,116,116,498.6,498.6
636,Columbia County,112,Grovetown High School,Combined Test Score,837,153,1072.3,1040
636,Columbia County,112,Grovetown High School,Evidence Based Reading and Writing,837,153,551.1,534.8
636,Columbia County,112,Grovetown High School,Math Section Score,837,153,521.2,505.2
636,Columbia County,183,Harlem High School,Combined Test Score,837,66,1072.3,1015.8
636,Columbia County,183,Harlem High School,Evidence Based Reading and Writing,837,66,551.1,521.7
636,Columbia County,183,Harlem High School,Math Section Score,837,66,521.2,494.1
636,Columbia County,189,Lakeside High School,Combined Test Score,837,223,1072.3,1113.1
636,Columbia County,189,Lakeside High School,Evidence Based Reading and Writing,837,223,551.1,570.7
636,Columbia County,189,Lakeside High School,Math Section Score,837,223,521.2,542.4
636,Columbia County,197,Greenbrier High School,Combined Test Score,837,210,1072.3,1106.1
636,Columbia County,197,Greenbrier High School,Evidence Based Reading and Writing,837,210,551.1,566.5
636,Columbia County,197,Greenbrier High School,Math Section Score,837,210,521.2,539.6
636,Columbia County,4050,Evans High School,Combined Test Score,837,185,1072.3,1031.6
636,Columbia County,4050,Evans High School,Evidence Based Reading and Writing,837,185,551.1,533.7
636,Columbia County,4050,Evans High School,Math Section Score,837,185,521.2,497.8
637,Cook County,111,Cook High School,Combined Test Score,66,66,976.1,976.1
637,Cook County,111,Cook High School,Evidence Based Reading and Writing,66,66,502.9,502.9
637,Cook County,111,Cook High School,Math Section Score,66,66,473.2,473.2
638,Coweta County,196,Northgate High School,Combined Test Score,564,147,1063.9,1092.9
638,Coweta County,196,Northgate High School,Evidence Based Reading and Writing,564,147,551.5,566.3
638,Coweta County,196,Northgate High School,Math Section Score,564,147,512.4,526.7
638,Coweta County,389,East Coweta High School,Combined Test Score,564,270,1063.9,1063.7
638,Coweta County,389,East Coweta High School,Evidence Based Reading and Writing,564,270,551.5,551
638,Coweta County,389,East Coweta High School,Math Section Score,564,270,512.4,512.7
638,Coweta County,5054,Newnan High School,Combined Test Score,564,147,1063.9,1035.1
638,Coweta County,5054,Newnan High School,Evidence Based Reading and Writing,564,147,551.5,537.6
638,Coweta County,5054,Newnan High School,Math Section Score,564,147,512.4,497.5
639,Crawford County,193,Crawford County High School,Combined Test Score,28,28,918.6,918.6
639,Crawford County,193,Crawford County High School,Evidence Based Reading and Writing,28,28,487.1,487.1
639,Crawford County,193,Crawford County High School,Math Section Score,28,28,431.4,431.4
640,Crisp County,196,Crisp County High School,Combined Test Score,78,78,948.3,948.3
640,Crisp County,196,Crisp County High School,Evidence Based Reading and Writing,78,78,493.1,493.1
640,Crisp County,196,Crisp County High School,Math Section Score,78,78,455.3,455.3
641,Dade County,195,Dade County High School,Combined Test Score,16,16,1026.3,1026.3
641,Dade County,195,Dade County High School,Evidence Based Reading and Writing,16,16,546.3,546.3
641,Dade County,195,Dade County High School,Math Section Score,16,16,480,480
642,Dawson County,198,Dawson County High School,Combined Test Score,83,83,1039.5,1039.5
642,Dawson County,198,Dawson County High School,Evidence Based Reading and Writing,83,83,538.6,538.6
642,Dawson County,198,Dawson County High School,Math Section Score,83,83,501,501
643,Decatur County,3050,Bainbridge High School,Combined Test Score,61,61,1041,1041
643,Decatur County,3050,Bainbridge High School,Evidence Based Reading and Writing,61,61,536.6,536.6
643,Decatur County,3050,Bainbridge High School,Math Section Score,61,61,504.4,504.4
644,DeKalb County,103,"Martin Luther King, Jr. High School",Combined Test Score,4213,221,922.5,819.6
644,DeKalb County,103,"Martin Luther King, Jr. High School",Evidence Based Reading and Writing,4213,221,474.6,423.2
644,DeKalb County,103,"Martin Luther King, Jr. High School",Math Section Score,4213,221,447.9,396.4
644,DeKalb County,105,Miller Grove High School,Combined Test Score,4213,149,922.5,871.1
644,DeKalb County,105,Miller Grove High School,Evidence Based Reading and Writing,4213,149,474.6,450.6
644,DeKalb County,105,Miller Grove High School,Math Section Score,4213,149,447.9,420.5
644,DeKalb County,172,Cedar Grove High School,Combined Test Score,4213,165,922.5,851
644,DeKalb County,172,Cedar Grove High School,Evidence Based Reading and Writing,4213,165,474.6,429
644,DeKalb County,172,Cedar Grove High School,Math Section Score,4213,165,447.9,422
644,DeKalb County,176,Redan High School,Combined Test Score,4213,194,922.5,838.4
644,DeKalb County,176,Redan High School,Evidence Based Reading and Writing,4213,194,474.6,437.7
644,DeKalb County,176,Redan High School,Math Section Score,4213,194,447.9,400.7
644,DeKalb County,202,Lithonia High School,Combined Test Score,4213,250,922.5,847.3
644,DeKalb County,202,Lithonia High School,Evidence Based Reading and Writing,4213,250,474.6,437.5
644,DeKalb County,202,Lithonia High School,Math Section Score,4213,250,447.9,409.8
644,DeKalb County,276,Stone Mountain High School,Combined Test Score,4213,180,922.5,854.4
644,DeKalb County,276,Stone Mountain High School,Evidence Based Reading and Writing,4213,180,474.6,439.4
644,DeKalb County,276,Stone Mountain High School,Math Section Score,4213,180,447.9,415
644,DeKalb County,315,Tapestry Public Charter School,Combined Test Score,4213,25,922.5,938.4
644,DeKalb County,315,Tapestry Public Charter School,Evidence Based Reading and Writing,4213,25,474.6,497.2
644,DeKalb County,315,Tapestry Public Charter School,Math Section Score,4213,25,447.9,441.2
644,DeKalb County,407,Dekalb Early College Academy,Combined Test Score,4213,65,922.5,1160.3
644,DeKalb County,407,Dekalb Early College Academy,Evidence Based Reading and Writing,4213,65,474.6,588.6
644,DeKalb County,407,Dekalb Early College Academy,Math Section Score,4213,65,447.9,571.7
644,DeKalb County,410,DeKalb School of the Arts,Combined Test Score,4213,62,922.5,1097.6
644,DeKalb County,410,DeKalb School of the Arts,Evidence Based Reading and Writing,4213,62,474.6,583.7
644,DeKalb County,410,DeKalb School of the Arts,Math Section Score,4213,62,447.9,513.9
644,DeKalb County,497,Stephenson High School,Combined Test Score,4213,224,922.5,893.5
644,DeKalb County,497,Stephenson High School,Evidence Based Reading and Writing,4213,224,474.6,460.5
644,DeKalb County,497,Stephenson High School,Math Section Score,4213,224,447.9,433
644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Combined Test Score,4213,251,922.5,987.5
644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Evidence Based Reading and Writing,4213,251,474.6,513
644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Math Section Score,4213,251,447.9,474.5
644,DeKalb County,810,Elizabeth Andrews High School,Combined Test Score,4213,15,922.5,930.7
644,DeKalb County,810,Elizabeth Andrews High School,Evidence Based Reading and Writing,4213,15,474.6,483.3
644,DeKalb County,810,Elizabeth Andrews High School,Math Section Score,4213,15,447.9,447.3
644,DeKalb County,1070,Tucker High School,Combined Test Score,4213,223,922.5,963.5
644,DeKalb County,1070,Tucker High School,Evidence Based Reading and Writing,4213,223,474.6,489.8
644,DeKalb County,1070,Tucker High School,Math Section Score,4213,223,447.9,473.7
644,DeKalb County,2054,Columbia High School,Combined Test Score,4213,160,922.5,822.3
644,DeKalb County,2054,Columbia High School,Evidence Based Reading and Writing,4213,160,474.6,414.3
644,DeKalb County,2054,Columbia High School,Math Section Score,4213,160,447.9,408
644,DeKalb County,2055,Druid Hills High School,Combined Test Score,4213,204,922.5,1044.3
644,DeKalb County,2055,Druid Hills High School,Evidence Based Reading and Writing,4213,204,474.6,541
644,DeKalb County,2055,Druid Hills High School,Math Section Score,4213,204,447.9,503.3
644,DeKalb County,3060,Lakeside High School,Combined Test Score,4213,321,922.5,1013.1
644,DeKalb County,3060,Lakeside High School,Evidence Based Reading and Writing,4213,321,474.6,521.6
644,DeKalb County,3060,Lakeside High School,Math Section Score,4213,321,447.9,491.6
644,DeKalb County,3070,McNair High School,Combined Test Score,4213,113,922.5,815.1
644,DeKalb County,3070,McNair High School,Evidence Based Reading and Writing,4213,113,474.6,429.6
644,DeKalb County,3070,McNair High School,Math Section Score,4213,113,447.9,385.6
644,DeKalb County,4053,Clarkston High School,Combined Test Score,4213,211,922.5,860.1
644,DeKalb County,4053,Clarkston High School,Evidence Based Reading and Writing,4213,211,474.6,435
644,DeKalb County,4053,Clarkston High School,Math Section Score,4213,211,447.9,425.1
644,DeKalb County,4054,Cross Keys High School,Combined Test Score,4213,261,922.5,852.6
644,DeKalb County,4054,Cross Keys High School,Evidence Based Reading and Writing,4213,261,474.6,428.5
644,DeKalb County,4054,Cross Keys High School,Math Section Score,4213,261,447.9,424.1
644,DeKalb County,4069,Towers High School,Combined Test Score,4213,144,922.5,777.1
644,DeKalb County,4069,Towers High School,Evidence Based Reading and Writing,4213,144,474.6,399.5
644,DeKalb County,4069,Towers High School,Math Section Score,4213,144,447.9,377.6
644,DeKalb County,5052,Chamblee High School,Combined Test Score,4213,299,922.5,1103.2
644,DeKalb County,5052,Chamblee High School,Evidence Based Reading and Writing,4213,299,474.6,563.3
644,DeKalb County,5052,Chamblee High School,Math Section Score,4213,299,447.9,539.9
644,DeKalb County,5055,Dunwoody High School,Combined Test Score,4213,265,922.5,993.7
644,DeKalb County,5055,Dunwoody High School,Evidence Based Reading and Writing,4213,265,474.6,513.2
644,DeKalb County,5055,Dunwoody High School,Math Section Score,4213,265,447.9,480.5
644,DeKalb County,5067,Southwest DeKalb High School,Combined Test Score,4213,211,922.5,911.2
644,DeKalb County,5067,Southwest DeKalb High School,Evidence Based Reading and Writing,4213,211,474.6,479.9
644,DeKalb County,5067,Southwest DeKalb High School,Math Section Score,4213,211,447.9,431.3
645,Dodge County,103,Dodge County High School,Combined Test Score,31,31,1066.1,1066.1
645,Dodge County,103,Dodge County High School,Evidence Based Reading and Writing,31,31,556.8,556.8
645,Dodge County,103,Dodge County High School,Math Section Score,31,31,509.4,509.4
646,Dooly County,182,Dooly County High School,Combined Test Score,TFS,TFS,TFS,TFS
646,Dooly County,182,Dooly County High School,Evidence Based Reading and Writing,TFS,TFS,TFS,TFS
646,Dooly County,182,Dooly County High School,Math Section Score,TFS,TFS,TFS,TFS
647,Dougherty County,1058,Monroe High School,Combined Test Score,518,107,848,834.3
647,Dougherty County,1058,Monroe High School,Evidence Based Reading and Writing,518,107,442.4,438.3
647,Dougherty County,1058,Monroe High School,Math Section Score,518,107,405.6,396
647,Dougherty County,2052,Dougherty Comprehensive High School,Combined Test Score,518,197,848,808.6
647,Dougherty County,2052,Dougherty Comprehensive High School,Essay Analysis Score,TFS,TFS,TFS,TFS
647,Dougherty County,2052,Dougherty Comprehensive High School,Essay Reading Score,TFS,TFS,TFS,TFS
647,Dougherty County,2052,Dougherty Comprehensive High School,Essay Total,TFS,TFS,TFS,TFS
647,Dougherty County,2052,Dougherty Comprehensive High School,Essay Writing Score,TFS,TFS,TFS,TFS
647,Dougherty County,2052,Dougherty Comprehensive High School,Evidence Based Reading and Writing,518,197,442.4,423.9
647,Dougherty County,2052,Dougherty Comprehensive High School,Math Section Score,518,197,405.6,384.7
647,Dougherty County,4062,Westover High School,Combined Test Score,518,214,848,891.2
647,Dougherty County,4062,Westover High School,Evidence Based Reading and Writing,518,214,442.4,461.4
647,Dougherty County,4062,Westover High School,Math Section Score,518,214,405.6,429.7
648,Douglas County,100,Chapel Hill High School,Combined Test Score,790,208,994,988.2
648,Douglas County,100,Chapel Hill High School,Evidence Based Reading and Writing,790,208,519.6,517.8
648,Douglas County,100,Chapel Hill High School,Math Section Score,790,208,474.4,470.4
648,Douglas County,175,Lithia Springs Comprehensive High School,Combined Test Score,790,92,994,961.1
648,Douglas County,175,Lithia Springs Comprehensive High School,Evidence Based Reading and Writing,790,92,519.6,500.2
648,Douglas County,175,Lithia Springs Comprehensive High School,Math Section Score,790,92,474.4,460.9
648,Douglas County,187,Alexander High School,Combined Test Score,790,160,994,1044.7
648,Douglas County,187,Alexander High School,Evidence Based Reading and Writing,790,160,519.6,546.6
648,Douglas County,187,Alexander High School,Math Section Score,790,160,474.4,498.1
648,Douglas County,212,New Manchester High School,Combined Test Score,790,160,994,960.4
648,Douglas County,212,New Manchester High School,Evidence Based Reading and Writing,790,160,519.6,507.3
648,Douglas County,212,New Manchester High School,Math Section Score,790,160,474.4,453.2
648,Douglas County,4050,Douglas County High School,Combined Test Score,790,170,994,1002.9
648,Douglas County,4050,Douglas County High School,Evidence Based Reading and Writing,790,170,519.6,518.5
648,Douglas County,4050,Douglas County High School,Math Section Score,790,170,474.4,484.4
649,Early County,2050,Early County High School,Combined Test Score,41,41,883.4,883.4
649,Early County,2050,Early County High School,Evidence Based Reading and Writing,41,41,449.3,449.3
649,Early County,2050,Early County High School,Math Section Score,41,41,434.1,434.1
650,Echols County,1050,Echols County High School,Combined Test Score,TFS,TFS,TFS,TFS
650,Echols County,1050,Echols County High School,Evidence Based Reading and Writing,TFS,TFS,TFS,TFS
650,Echols County,1050,Echols County High School,Math Section Score,TFS,TFS,TFS,TFS
651,Effingham County,197,South Effingham High School,Combined Test Score,282,146,1060.4,1076.8
651,Effingham County,197,South Effingham High School,Evidence Based Reading and Writing,282,146,543.9,554.3
651,Effingham County,197,South Effingham High School,Math Section Score,282,146,516.5,522.5
651,Effingham County,390,Effingham County High School,Combined Test Score,282,136,1060.4,1042.8
651,Effingham County,390,Effingham County High School,Evidence Based Reading and Writing,282,136,543.9,532.7
651,Effingham County,390,Effingham County High School,Math Section Score,282,136,516.5,510.1
652,Elbert County,176,Elbert County High School,Combined Test Score,44,44,1026.4,1026.4
652,Elbert County,176,Elbert County High School,Evidence Based Reading and Writing,44,44,535.2,535.2
652,Elbert County,176,Elbert County High School,Math Section Score,44,44,491.1,491.1
653,Emanuel County,189,Swainsboro High School,Combined Test Score,81,43,990.4,1004.9
653,Emanuel County,189,Swainsboro High School,Evidence Based Reading and Writing,81,43,515.3,521.2
653,Emanuel County,189,Swainsboro High School,Math Section Score,81,43,475.1,483.7
653,Emanuel County,2050,Emanuel County Institute,Combined Test Score,81,38,990.4,973.9
653,Emanuel County,2050,Emanuel County Institute,Evidence Based Reading and Writing,81,38,515.3,508.7
653,Emanuel County,2050,Emanuel County Institute,Math Section Score,81,38,475.1,465.3
654,Evans County,2050,Claxton High School,Combined Test Score,14,14,972.1,972.1
654,Evans County,2050,Claxton High School,Evidence Based Reading and Writing,14,14,502.9,502.9
654,Evans County,2050,Claxton High School,Math Section Score,14,14,469.3,469.3
655,Fannin County,176,Fannin County High School,Combined Test Score,61,61,1039.8,1039.8
655,Fannin County,176,Fannin County High School,Evidence Based Reading and Writing,61,61,533,533
655,Fannin County,176,Fannin County High School,Math Section Score,61,61,506.9,506.9
656,Fayette County,105,Whitewater High School,Combined Test Score,776,142,1104.8,1103.9
656,Fayette County,105,Whitewater High School,Evidence Based Reading and Writing,776,142,562.7,560.2
656,Fayette County,105,Whitewater High School,Math Section Score,776,142,542,543.7
656,Fayette County,182,McIntosh High School,Combined Test Score,776,217,1104.8,1156.9
656,Fayette County,182,McIntosh High School,Evidence Based Reading and Writing,776,217,562.7,589.6
656,Fayette County,182,McIntosh High School,Math Section Score,776,217,542,567.3
656,Fayette County,192,Sandy Creek High School,Combined Test Score,776,114,1104.8,1036.1
656,Fayette County,192,Sandy Creek High School,Essay Analysis Score,TFS,TFS,TFS,TFS
656,Fayette County,192,Sandy Creek High School,Essay Reading Score,TFS,TFS,TFS,TFS
656,Fayette County,192,Sandy Creek High School,Essay Total,TFS,TFS,TFS,TFS
656,Fayette County,192,Sandy Creek High School,Essay Writing Score,TFS,TFS,TFS,TFS
656,Fayette County,192,Sandy Creek High School,Evidence Based Reading and Writing,776,114,562.7,531.3
656,Fayette County,192,Sandy Creek High School,Math Section Score,776,114,542,504.7
656,Fayette County,198,Starrs Mill High School,Combined Test Score,776,143,1104.8,1157.2
656,Fayette County,198,Starrs Mill High School,Evidence Based Reading and Writing,776,143,562.7,585.5
656,Fayette County,198,Starrs Mill High School,Math Section Score,776,143,542,571.7
656,Fayette County,398,Fayette County High School,Combined Test Score,776,160,1104.8,1036.9
656,Fayette County,398,Fayette County High School,Evidence Based Reading and Writing,776,160,562.7,530.4
656,Fayette County,398,Fayette County High School,Math Section Score,776,160,542,506.4
657,Floyd County,107,Pepperell High School,Combined Test Score,125,27,1072.9,1064.8
657,Floyd County,107,Pepperell High School,Evidence Based Reading and Writing,125,27,550.5,542.6
657,Floyd County,107,Pepperell High School,Math Section Score,125,27,522.4,522.2
657,Floyd County,111,Model High,Combined Test Score,125,45,1072.9,1054.2
657,Floyd County,111,Model High,Evidence Based Reading and Writing,125,45,550.5,534.4
657,Floyd County,111,Model High,Math Section Score,125,45,522.4,519.8
657,Floyd County,303,Armuchee Middle School,Combined Test Score,125,TFS,1072.9,TFS
657,Floyd County,303,Armuchee Middle School,Evidence Based Reading and Writing,125,TFS,550.5,TFS
657,Floyd County,303,Armuchee Middle School,Math Section Score,125,TFS,522.4,TFS
657,Floyd County,401,Armuchee High School,Combined Test Score,125,33,1072.9,1125.2
657,Floyd County,401,Armuchee High School,Evidence Based Reading and Writing,125,33,550.5,582.1
657,Floyd County,401,Armuchee High School,Math Section Score,125,33,522.4,543
657,Floyd County,5050,Coosa High School,Combined Test Score,125,19,1072.9,1050
657,Floyd County,5050,Coosa High School,Evidence Based Reading and Writing,125,19,550.5,551.6
657,Floyd County,5050,Coosa High School,Math Section Score,125,19,522.4,498.4
658,Forsyth County,107,West Forsyth High School,Combined Test Score,1922,274,1147,1112.1
658,Forsyth County,107,West Forsyth High School,Evidence Based Reading and Writing,1922,274,581.5,571.2
658,Forsyth County,107,West Forsyth High School,Math Section Score,1922,274,565.5,540.9
658,Forsyth County,190,South Forsyth High School,Combined Test Score,1922,255,1147,1181
658,Forsyth County,190,South Forsyth High School,Evidence Based Reading and Writing,1922,255,581.5,596
658,Forsyth County,190,South Forsyth High School,Math Section Score,1922,255,565.5,585
658,Forsyth County,195,North Forsyth High School,Combined Test Score,1922,211,1147,1076.7
658,Forsyth County,195,North Forsyth High School,Evidence Based Reading and Writing,1922,211,581.5,554.1
658,Forsyth County,195,North Forsyth High School,Math Section Score,1922,211,565.5,522.6
658,Forsyth County,214,Lambert High School,Combined Test Score,1922,392,1147,1204
658,Forsyth County,214,Lambert High School,Evidence Based Reading and Writing,1922,392,581.5,601.8
658,Forsyth County,214,Lambert High School,Math Section Score,1922,392,565.5,602.3
658,Forsyth County,218,Forsyth Academy,Combined Test Score,1922,TFS,1147,TFS
658,Forsyth County,218,Forsyth Academy,Evidence Based Reading and Writing,1922,TFS,581.5,TFS
658,Forsyth County,218,Forsyth Academy,Math Section Score,1922,TFS,565.5,TFS
658,Forsyth County,219,Forsyth Virtual Academy,Combined Test Score,1922,TFS,1147,TFS
658,Forsyth County,219,Forsyth Virtual Academy,Evidence Based Reading and Writing,1922,TFS,581.5,TFS
658,Forsyth County,219,Forsyth Virtual Academy,Math Section Score,1922,TFS,565.5,TFS
658,Forsyth County,701,Alliance Academy for Innovation,Combined Test Score,1922,130,1147,1227.2
658,Forsyth County,701,Alliance Academy for Innovation,Evidence Based Reading and Writing,1922,130,581.5,619.5
658,Forsyth County,701,Alliance Academy for Innovation,Math Section Score,1922,130,565.5,607.7
658,Forsyth County,702,Denmark High School,Combined Test Score,1922,266,1147,1156.7
658,Forsyth County,702,Denmark High School,Evidence Based Reading and Writing,1922,266,581.5,581.1
658,Forsyth County,702,Denmark High School,Math Section Score,1922,266,565.5,575.6
658,Forsyth County,704,East Forsyth High School,Combined Test Score,1922,154,1147,1078.7
658,Forsyth County,704,East Forsyth High School,Evidence Based Reading and Writing,1922,154,581.5,553.1
658,Forsyth County,704,East Forsyth High School,Math Section Score,1922,154,565.5,525.6
658,Forsyth County,5050,Forsyth Central High School,Combined Test Score,1922,234,1147,1110.9
658,Forsyth County,5050,Forsyth Central High School,Evidence Based Reading and Writing,1922,234,581.5,567.6
658,Forsyth County,5050,Forsyth Central High School,Math Section Score,1922,234,565.5,543.2
659,Franklin County,3050,Franklin County High School,Combined Test Score,72,72,1056.3,1056.3
659,Franklin County,3050,Franklin County High School,Evidence Based Reading and Writing,72,72,544,544
659,Franklin County,3050,Franklin County High School,Math Section Score,72,72,512.2,512.2
660,Fulton County,106,Milton High School,Combined Test Score,4167,225,1034,1125.1
660,Fulton County,106,Milton High School,Evidence Based Reading and Writing,4167,225,527.9,577.9
660,Fulton County,106,Milton High School,Math Section Score,4167,225,506.1,547.2
660,Fulton County,118,Hapeville Charter Career Academy,Combined Test Score,4167,105,1034,870.6
660,Fulton County,118,Hapeville Charter Career Academy,Evidence Based Reading and Writing,4167,105,527.9,451.9
660,Fulton County,118,Hapeville Charter Career Academy,Math Section Score,4167,105,506.1,418.7
660,Fulton County,119,Cambridge High School,Combined Test Score,4167,263,1034,1129.5
660,Fulton County,119,Cambridge High School,Evidence Based Reading and Writing,4167,263,527.9,574.7
660,Fulton County,119,Cambridge High School,Math Section Score,4167,263,506.1,554.9
660,Fulton County,176,Banneker High School,Combined Test Score,4167,150,1034,867.5
660,Fulton County,176,Banneker High School,Evidence Based Reading and Writing,4167,150,527.9,451.4
660,Fulton County,176,Banneker High School,Math Section Score,4167,150,506.1,416.1
660,Fulton County,191,Roswell High School,Combined Test Score,4167,248,1034,1083.3
660,Fulton County,191,Roswell High School,Evidence Based Reading and Writing,4167,248,527.9,554.5
660,Fulton County,191,Roswell High School,Math Section Score,4167,248,506.1,528.8
660,Fulton County,198,Centennial High School,Combined Test Score,4167,209,1034,1046.6
660,Fulton County,198,Centennial High School,Evidence Based Reading and Writing,4167,209,527.9,536.7
660,Fulton County,198,Centennial High School,Math Section Score,4167,209,506.1,509.9
660,Fulton County,203,Northview High School,Combined Test Score,4167,266,1034,1208.5
660,Fulton County,203,Northview High School,Evidence Based Reading and Writing,4167,266,527.9,602.1
660,Fulton County,203,Northview High School,Math Section Score,4167,266,506.1,606.4
660,Fulton County,205,Alpharetta High School,Combined Test Score,4167,263,1034,1155.9
660,Fulton County,205,Alpharetta High School,Essay Analysis Score,TFS,TFS,TFS,TFS
660,Fulton County,205,Alpharetta High School,Essay Reading Score,TFS,TFS,TFS,TFS
660,Fulton County,205,Alpharetta High School,Essay Total,TFS,TFS,TFS,TFS
660,Fulton County,205,Alpharetta High School,Essay Writing Score,TFS,TFS,TFS,TFS
660,Fulton County,205,Alpharetta High School,Evidence Based Reading and Writing,4167,263,527.9,583.2
660,Fulton County,205,Alpharetta High School,Math Section Score,4167,263,506.1,572.7
660,Fulton County,289,Woodland Middle School,Combined Test Score,4167,TFS,1034,TFS
660,Fulton County,289,Woodland Middle School,Evidence Based Reading and Writing,4167,TFS,527.9,TFS
660,Fulton County,289,Woodland Middle School,Math Section Score,4167,TFS,506.1,TFS
660,Fulton County,291,Creekside High School,Combined Test Score,4167,274,1034,853.9
660,Fulton County,291,Creekside High School,Evidence Based Reading and Writing,4167,274,527.9,435.5
660,Fulton County,291,Creekside High School,Math Section Score,4167,274,506.1,418.4
660,Fulton County,386,Independence High School,Combined Test Score,4167,13,1034,882.3
660,Fulton County,386,Independence High School,Evidence Based Reading and Writing,4167,13,527.9,457.7
660,Fulton County,386,Independence High School,Math Section Score,4167,13,506.1,424.6
660,Fulton County,392,Chattahoochee High School,Combined Test Score,4167,181,1034,1206.2
660,Fulton County,392,Chattahoochee High School,Evidence Based Reading and Writing,4167,181,527.9,599
660,Fulton County,392,Chattahoochee High School,Math Section Score,4167,181,506.1,607.2
660,Fulton County,691,Tri-Cities High School,Combined Test Score,4167,247,1034,830.6
660,Fulton County,691,Tri-Cities High School,Evidence Based Reading and Writing,4167,247,527.9,432.9
660,Fulton County,691,Tri-Cities High School,Math Section Score,4167,247,506.1,397.7
660,Fulton County,910,Johns Creek High School,Combined Test Score,4167,245,1034,1176.3
660,Fulton County,910,Johns Creek High School,Essay Analysis Score,TFS,TFS,TFS,TFS
660,Fulton County,910,Johns Creek High School,Essay Reading Score,TFS,TFS,TFS,TFS
660,Fulton County,910,Johns Creek High School,Essay Total,TFS,TFS,TFS,TFS
660,Fulton County,910,Johns Creek High School,Essay Writing Score,TFS,TFS,TFS,TFS
660,Fulton County,910,Johns Creek High School,Evidence Based Reading and Writing,4167,245,527.9,595.3
660,Fulton County,910,Johns Creek High School,Math Section Score,4167,245,506.1,581
660,Fulton County,1110,Langston Hughes High School,Combined Test Score,4167,319,1034,853.9
660,Fulton County,1110,Langston Hughes High School,Evidence Based Reading and Writing,4167,319,527.9,440
660,Fulton County,1110,Langston Hughes High School,Math Section Score,4167,319,506.1,413.9
660,Fulton County,1322,Innovation Academy,Combined Test Score,4167,239,1034,1243.6
660,Fulton County,1322,Innovation Academy,Evidence Based Reading and Writing,4167,239,527.9,625.3
660,Fulton County,1322,Innovation Academy,Math Section Score,4167,239,506.1,618.3
660,Fulton County,1323,Global Impact Academy,Combined Test Score,4167,127,1034,993.9
660,Fulton County,1323,Global Impact Academy,Evidence Based Reading and Writing,4167,127,527.9,520.1
660,Fulton County,1323,Global Impact Academy,Math Section Score,4167,127,506.1,473.9
660,Fulton County,3066,Riverwood International Charter School,Combined Test Score,4167,180,1034,1033.9
660,Fulton County,3066,Riverwood International Charter School,Evidence Based Reading and Writing,4167,180,527.9,532.9
660,Fulton County,3066,Riverwood International Charter School,Math Section Score,4167,180,506.1,501.1
660,Fulton County,4062,North Springs High School,Combined Test Score,4167,181,1034,954.8
660,Fulton County,4062,North Springs High School,Evidence Based Reading and Writing,4167,181,527.9,493.9
660,Fulton County,4062,North Springs High School,Math Section Score,4167,181,506.1,460.9
660,Fulton County,5069,Westlake High School,Combined Test Score,4167,430,1034,954.3
660,Fulton County,5069,Westlake High School,Evidence Based Reading and Writing,4167,430,527.9,491.8
660,Fulton County,5069,Westlake High School,Math Section Score,4167,430,506.1,462.5
661,Gilmer County,196,Gilmer High School,Combined Test Score,66,66,1033.9,1033.9
661,Gilmer County,196,Gilmer High School,Evidence Based Reading and Writing,66,66,527.9,527.9
661,Gilmer County,196,Gilmer High School,Math Section Score,66,66,506.1,506.1
662,Glascock County,196,Glascock County Middle/High School,Combined Test Score,11,11,1006.4,1006.4
662,Glascock County,196,Glascock County Middle/High School,Evidence Based Reading and Writing,11,11,503.6,503.6
662,Glascock County,196,Glascock County Middle/High School,Math Section Score,11,11,502.7,502.7
663,Glynn County,3552,Brunswick High School,Combined Test Score,258,103,1088.9,1004.8
663,Glynn County,3552,Brunswick High School,Evidence Based Reading and Writing,258,103,565.5,524.2
663,Glynn County,3552,Brunswick High School,Math Section Score,258,103,523.4,480.6
663,Glynn County,4752,Glynn Academy,Combined Test Score,258,155,1088.9,1144.8
663,Glynn County,4752,Glynn Academy,Evidence Based Reading and Writing,258,155,565.5,593
663,Glynn County,4752,Glynn Academy,Math Section Score,258,155,523.4,551.8
664,Gordon County,106,Sonoraville High School,Combined Test Score,89,60,1017.4,1017
664,Gordon County,106,Sonoraville High School,Evidence Based Reading and Writing,89,60,523.1,523.7
664,Gordon County,106,Sonoraville High School,Math Section Score,89,60,494.3,493.3
664,Gordon County,286,Gordon Central High School,Combined Test Score,89,29,1017.4,1018.3
664,Gordon County,286,Gordon Central High School,Evidence Based Reading and Writing,89,29,523.1,522.1
664,Gordon County,286,Gordon Central High School,Math Section Score,89,29,494.3,496.2
665,Grady County,1050,Cairo High School,Combined Test Score,79,79,959.7,959.7
665,Grady County,1050,Cairo High School,Evidence Based Reading and Writing,79,79,497.7,497.7
665,Grady County,1050,Cairo High School,Math Section Score,79,79,462,462
666,Greene County,401,Greene County High School,Combined Test Score,10,10,973,973
666,Greene County,401,Greene County High School,Evidence Based Reading and Writing,10,10,497,497
